/panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../DPSCF300001.fas /panfs/pfs.acf.ku.edu/scratch/jwalters/monarch_Zlinkage_orthology/neoZ_mummer/Mcinx_mummer/../Mcinx_chr21.fas
PROMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
197604	197837	68728	68961	234	234	6243218	90659	0.00	0.26	DPSCF300001	chr21_superscaffold7
199788	200009	74650	74868	222	219	6243218	90659	0.00	0.24	DPSCF300001	chr21_superscaffold7
200727	200996	75942	76187	270	246	6243218	90659	0.00	0.27	DPSCF300001	chr21_superscaffold7
203095	203271	81845	82021	177	177	6243218	90659	0.00	0.20	DPSCF300001	chr21_superscaffold7
260357	260686	29651	30031	330	381	6243218	315102	0.01	0.12	DPSCF300001	chr21_superscaffold9
260638	262140	30148	31623	1503	1476	6243218	315102	0.02	0.47	DPSCF300001	chr21_superscaffold9
262334	263307	31874	32847	974	974	6243218	315102	0.02	0.31	DPSCF300001	chr21_superscaffold9
266338	266535	38209	38421	198	213	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
267128	267408	39462	39787	281	326	6243218	315102	0.00	0.10	DPSCF300001	chr21_superscaffold9
270016	271086	43182	44297	1071	1116	6243218	315102	0.02	0.35	DPSCF300001	chr21_superscaffold9
273483	273927	49201	49705	445	505	6243218	315102	0.01	0.16	DPSCF300001	chr21_superscaffold9
280257	280475	62884	63111	219	228	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
280710	281042	64380	64697	333	318	6243218	315102	0.01	0.10	DPSCF300001	chr21_superscaffold9
310294	310506	148811	148963	213	153	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
312702	312878	151859	152041	177	183	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
315940	316053	155093	155206	114	114	6243218	315102	0.00	0.04	DPSCF300001	chr21_superscaffold9
316542	316661	156150	156293	120	144	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
323287	323487	176759	176959	201	201	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
325670	325885	177558	177758	216	201	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
329610	330114	185644	186145	505	502	6243218	315102	0.01	0.16	DPSCF300001	chr21_superscaffold9
331778	332116	188308	188682	339	375	6243218	315102	0.01	0.12	DPSCF300001	chr21_superscaffold9
337183	337374	208627	208827	192	201	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
338986	339192	216658	216870	207	213	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
340947	341078	227696	227827	132	132	6243218	315102	0.00	0.04	DPSCF300001	chr21_superscaffold9
353299	353847	242565	243101	549	537	6243218	315102	0.01	0.17	DPSCF300001	chr21_superscaffold9
353900	354067	243676	243843	168	168	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
354320	354619	244171	244470	300	300	6243218	315102	0.00	0.10	DPSCF300001	chr21_superscaffold9
354833	355138	245358	245663	306	306	6243218	315102	0.00	0.10	DPSCF300001	chr21_superscaffold9
357325	357567	256728	256952	243	225	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
357701	357799	257451	257549	99	99	6243218	315102	0.00	0.03	DPSCF300001	chr21_superscaffold9
357794	357904	257555	257665	111	111	6243218	315102	0.00	0.04	DPSCF300001	chr21_superscaffold9
358027	358350	258415	258753	324	339	6243218	315102	0.01	0.11	DPSCF300001	chr21_superscaffold9
359701	359880	259957	260142	180	186	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
360029	360214	261130	261327	186	198	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
361327	361653	263161	263487	327	327	6243218	315102	0.01	0.10	DPSCF300001	chr21_superscaffold9
361828	361935	264825	264935	108	111	6243218	315102	0.00	0.04	DPSCF300001	chr21_superscaffold9
362580	362813	266591	266812	234	222	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
366453	367065	274841	275591	613	751	6243218	315102	0.01	0.24	DPSCF300001	chr21_superscaffold9
367108	367260	277181	277327	153	147	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
367371	367562	277582	277773	192	192	6243218	315102	0.00	0.06	DPSCF300001	chr21_superscaffold9
372514	372861	291268	291648	348	381	6243218	315102	0.01	0.12	DPSCF300001	chr21_superscaffold9
374456	374656	47729	47929	201	201	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
374815	375117	47238	47525	303	288	6243218	369629	0.00	0.08	DPSCF300001	chr21_superscaffold22
375543	375854	46728	47015	312	288	6243218	369629	0.00	0.08	DPSCF300001	chr21_superscaffold22
376056	376232	46370	46552	177	183	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
377082	377354	44338	44652	273	315	6243218	369629	0.00	0.09	DPSCF300001	chr21_superscaffold22
382501	382755	18659	18919	255	261	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
384416	384574	20140	20307	159	168	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
388090	388272	24220	24399	183	180	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
390570	390707	12848	12985	138	138	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
391021	391173	9876	10028	153	153	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
393256	393594	4169	4477	339	309	6243218	369629	0.01	0.08	DPSCF300001	chr21_superscaffold22
486151	486843	370450	371181	693	732	6243218	373389	0.01	0.20	DPSCF300001	chr21_superscaffold10
487052	488041	369481	370476	990	996	6243218	373389	0.02	0.27	DPSCF300001	chr21_superscaffold10
515481	515660	336759	336965	180	207	6243218	373389	0.00	0.06	DPSCF300001	chr21_superscaffold10
527711	527842	315389	315523	132	135	6243218	373389	0.00	0.04	DPSCF300001	chr21_superscaffold10
529381	529725	312591	312935	345	345	6243218	373389	0.01	0.09	DPSCF300001	chr21_superscaffold10
601395	601676	242847	243101	282	255	6243218	373389	0.00	0.07	DPSCF300001	chr21_superscaffold10
612229	612465	232820	233044	237	225	6243218	373389	0.00	0.06	DPSCF300001	chr21_superscaffold10
627043	627234	55895	56095	192	201	6243218	373389	0.00	0.05	DPSCF300001	chr21_superscaffold10
634336	635364	34883	35918	1029	1036	6243218	373389	0.02	0.28	DPSCF300001	chr21_superscaffold10
635431	636225	33805	34617	795	813	6243218	373389	0.01	0.22	DPSCF300001	chr21_superscaffold10
679006	679443	58970	59404	438	435	6243218	200664	0.01	0.22	DPSCF300001	chr21_superscaffold12
684338	684610	66379	66657	273	279	6243218	200664	0.00	0.14	DPSCF300001	chr21_superscaffold12
770714	771040	324270	324587	327	318	6243218	421626	0.01	0.08	DPSCF300001	chr21_superscaffold17
843626	843835	309409	309618	210	210	6243218	315102	0.00	0.07	DPSCF300001	chr21_superscaffold9
845053	845220	308726	308893	168	168	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
845831	846061	252447	252686	231	240	6243218	315102	0.00	0.08	DPSCF300001	chr21_superscaffold9
846269	846586	252987	253313	318	327	6243218	315102	0.01	0.10	DPSCF300001	chr21_superscaffold9
847563	847844	304606	304908	282	303	6243218	315102	0.00	0.10	DPSCF300001	chr21_superscaffold9
848940	849098	299774	299941	159	168	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
849840	850010	298908	299078	171	171	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
850339	850494	298426	298581	156	156	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
850587	850748	297305	297466	162	162	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
851150	851302	296557	296709	153	153	6243218	315102	0.00	0.05	DPSCF300001	chr21_superscaffold9
860017	860127	59723	59839	111	117	6243218	369629	0.00	0.03	DPSCF300001	chr21_superscaffold22
861968	862249	35713	36036	282	324	6243218	80442	0.00	0.40	DPSCF300001	chr21_superscaffold43
863458	863646	63688	63876	189	189	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
880768	880968	78093	78293	201	201	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
883100	883294	80347	80550	195	204	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
886402	886587	81954	82139	186	186	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
886945	887243	82818	83131	299	314	6243218	369629	0.00	0.08	DPSCF300001	chr21_superscaffold22
887705	887866	83802	83963	162	162	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
888318	888554	84556	84795	237	240	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
890761	890838	94594	94671	78	78	6243218	369629	0.00	0.02	DPSCF300001	chr21_superscaffold22
890874	891137	95784	96053	264	270	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
891181	891415	96581	96800	235	220	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
893121	893279	106291	106452	159	162	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
896291	896485	114233	114427	195	195	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
901526	901708	129083	129262	183	180	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
902270	902407	132758	132892	138	135	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
915036	915278	164119	164361	243	243	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
919520	920992	172350	173791	1473	1442	6243218	369629	0.02	0.39	DPSCF300001	chr21_superscaffold22
921039	921245	173802	174011	207	210	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
926731	927277	181168	181632	547	465	6243218	369629	0.01	0.13	DPSCF300001	chr21_superscaffold22
935438	936415	203030	203998	978	969	6243218	369629	0.02	0.26	DPSCF300001	chr21_superscaffold22
944468	944677	222197	222406	210	210	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
945009	945200	223493	223684	192	192	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
945796	945924	224915	225043	129	129	6243218	369629	0.00	0.03	DPSCF300001	chr21_superscaffold22
947894	948064	227824	227994	171	171	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
948045	948404	228076	228384	360	309	6243218	369629	0.01	0.08	DPSCF300001	chr21_superscaffold22
949600	949845	229696	229935	246	240	6243218	369629	0.00	0.06	DPSCF300001	chr21_superscaffold22
950550	950663	230969	231082	114	114	6243218	369629	0.00	0.03	DPSCF300001	chr21_superscaffold22
952544	952819	232712	233071	276	360	6243218	369629	0.00	0.10	DPSCF300001	chr21_superscaffold22
952971	953123	233293	233445	153	153	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
953468	953638	233695	233871	171	177	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
955902	956048	238461	238637	147	177	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
962178	962447	260161	260439	270	279	6243218	369629	0.00	0.08	DPSCF300001	chr21_superscaffold22
981118	983280	311964	314126	2163	2163	6243218	369629	0.03	0.59	DPSCF300001	chr21_superscaffold22
988686	988793	325935	326042	108	108	6243218	369629	0.00	0.03	DPSCF300001	chr21_superscaffold22
989232	989384	326999	327142	153	144	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1001831	1001977	349947	350093	147	147	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1002210	1003103	350355	351254	894	900	6243218	369629	0.01	0.24	DPSCF300001	chr21_superscaffold22
1004616	1004951	354174	354545	336	372	6243218	369629	0.01	0.10	DPSCF300001	chr21_superscaffold22
1005048	1005293	354671	354913	246	243	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
1006491	1006640	356170	356322	150	153	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1006785	1007092	356870	357192	308	323	6243218	369629	0.00	0.09	DPSCF300001	chr21_superscaffold22
1007677	1007811	357456	357590	135	135	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1009549	1009746	358227	358418	198	192	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
1015355	1015456	362299	362406	102	108	6243218	369629	0.00	0.03	DPSCF300001	chr21_superscaffold22
1017140	1017415	364900	365154	276	255	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
1017459	1017638	365161	365340	180	180	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
1018020	1018232	365768	366028	213	261	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
1018990	1019278	366723	366996	289	274	6243218	369629	0.00	0.07	DPSCF300001	chr21_superscaffold22
1019297	1019479	367013	367186	183	174	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
1021153	1021320	368687	368842	168	156	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1021367	1021507	369353	369496	141	144	6243218	369629	0.00	0.04	DPSCF300001	chr21_superscaffold22
1021571	1021768	368198	368395	198	198	6243218	369629	0.00	0.05	DPSCF300001	chr21_superscaffold22
1046464	1046961	25974	26474	498	501	6243218	245722	0.01	0.20	DPSCF300001	chr21_superscaffold14
1047224	1047397	27813	27986	174	174	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1047686	1047886	28331	28531	201	201	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1048410	1048707	29993	30281	298	289	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1048970	1049086	31042	31158	117	117	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1049232	1049420	32243	32428	189	186	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1049441	1049740	32702	33010	300	309	6243218	245722	0.00	0.13	DPSCF300001	chr21_superscaffold14
1049731	1050108	35214	35582	378	369	6243218	245722	0.01	0.15	DPSCF300001	chr21_superscaffold14
1050443	1050682	35757	35996	240	240	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1050985	1051224	36179	36418	240	240	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1057372	1057552	50911	51103	181	193	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1059029	1059277	53128	53376	249	249	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1059294	1059728	53401	53838	435	438	6243218	245722	0.01	0.18	DPSCF300001	chr21_superscaffold14
1060319	1060447	54521	54649	129	129	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1060493	1061099	54684	55291	607	608	6243218	245722	0.01	0.25	DPSCF300001	chr21_superscaffold14
1061305	1061557	55559	55817	253	259	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1061560	1061715	55821	55976	156	156	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1061824	1061988	56211	56375	165	165	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1062009	1062314	56458	56754	306	297	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1062278	1062607	57627	57932	330	306	6243218	245722	0.01	0.12	DPSCF300001	chr21_superscaffold14
1062622	1063088	58620	59080	467	461	6243218	245722	0.01	0.19	DPSCF300001	chr21_superscaffold14
1063131	1063733	59112	59756	603	645	6243218	245722	0.01	0.26	DPSCF300001	chr21_superscaffold14
1064483	1064683	60527	60724	201	198	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1064729	1064848	60775	60894	120	120	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1065464	1065769	61610	61903	306	294	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1065924	1066500	62049	62630	577	582	6243218	245722	0.01	0.24	DPSCF300001	chr21_superscaffold14
1066561	1066957	62707	63091	397	385	6243218	245722	0.01	0.16	DPSCF300001	chr21_superscaffold14
1066943	1067380	63093	63551	438	459	6243218	245722	0.01	0.19	DPSCF300001	chr21_superscaffold14
1067384	1067763	63551	63935	380	385	6243218	245722	0.01	0.16	DPSCF300001	chr21_superscaffold14
1068028	1068349	64158	64506	322	349	6243218	245722	0.01	0.14	DPSCF300001	chr21_superscaffold14
1068483	1068692	64647	64856	210	210	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1068741	1068875	64892	65026	135	135	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1068872	1069858	65039	66034	987	996	6243218	245722	0.02	0.41	DPSCF300001	chr21_superscaffold14
1069902	1070162	66121	66351	261	231	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1070280	1070459	66771	66950	180	180	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1080437	1080914	91247	91706	478	460	6243218	245722	0.01	0.19	DPSCF300001	chr21_superscaffold14
1081606	1081881	91966	92241	276	276	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1082706	1082961	92592	92856	256	265	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1086270	1086377	96452	96559	108	108	6243218	245722	0.00	0.04	DPSCF300001	chr21_superscaffold14
1095006	1095245	107769	107996	240	228	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1095406	1095606	108351	108554	201	204	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1095906	1096055	108634	108783	150	150	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1097419	1097607	110473	110661	189	189	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1100017	1100157	114933	115073	141	141	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1100581	1100751	115783	115956	171	174	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1103167	1103535	124128	124502	369	375	6243218	245722	0.01	0.15	DPSCF300001	chr21_superscaffold14
1104773	1105066	126533	126826	294	294	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1105037	1105375	127060	127347	339	288	6243218	245722	0.01	0.12	DPSCF300001	chr21_superscaffold14
1105854	1106261	127684	128109	408	426	6243218	245722	0.01	0.17	DPSCF300001	chr21_superscaffold14
1107863	1108036	148790	148963	174	174	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1108151	1108444	149538	149837	294	300	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1108464	1108649	150353	150550	186	198	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1108944	1109107	150674	150828	164	155	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1109164	1109349	150899	151084	186	186	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1109642	1109874	154579	154856	233	278	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1111668	1111841	155166	155339	174	174	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1112031	1112225	156041	156235	195	195	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1114067	1114198	160067	160198	132	132	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1116312	1116491	164564	164746	180	183	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1119633	1119860	168164	168394	228	231	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1120942	1121219	172144	172388	278	245	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1121316	1121748	172507	172942	433	436	6243218	245722	0.01	0.18	DPSCF300001	chr21_superscaffold14
1121768	1121881	172951	173064	114	114	6243218	245722	0.00	0.05	DPSCF300001	chr21_superscaffold14
1122439	1122960	173554	174075	522	522	6243218	245722	0.01	0.21	DPSCF300001	chr21_superscaffold14
1124395	1124604	175149	175355	210	207	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1124711	1125068	175543	175855	358	313	6243218	245722	0.01	0.13	DPSCF300001	chr21_superscaffold14
1126069	1126311	176173	176430	243	258	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1126422	1126643	176755	176994	222	240	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1126707	1126874	177411	177578	168	168	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1126938	1127090	177931	178101	153	171	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1127787	1127924	181254	181391	138	138	6243218	245722	0.00	0.06	DPSCF300001	chr21_superscaffold14
1128926	1129204	182761	183051	279	291	6243218	245722	0.00	0.12	DPSCF300001	chr21_superscaffold14
1131875	1132150	196138	196413	276	276	6243218	245722	0.00	0.11	DPSCF300001	chr21_superscaffold14
1133950	1134153	196912	197115	204	204	6243218	245722	0.00	0.08	DPSCF300001	chr21_superscaffold14
1134986	1135150	197451	197615	165	165	6243218	245722	0.00	0.07	DPSCF300001	chr21_superscaffold14
1135630	1135854	197823	198047	225	225	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1137071	1137295	198211	198453	225	243	6243218	245722	0.00	0.10	DPSCF300001	chr21_superscaffold14
1137390	1137952	198547	199124	563	578	6243218	245722	0.01	0.24	DPSCF300001	chr21_superscaffold14
1138002	1138229	199867	200088	228	222	6243218	245722	0.00	0.09	DPSCF300001	chr21_superscaffold14
1139138	1139443	200486	200797	306	312	6243218	245722	0.00	0.13	DPSCF300001	chr21_superscaffold14
